"source_id","display_name","works_count","cited_by_count","law_and_de","source_type"
S4306474810,Lehrbuchverlag eBooks,15,0,2,ebook platform
S4306474822,Leipzig : Duncker & Humblot eBooks,11,11,1,ebook platform
S4306474823,Leipziger Universitätsverlag eBooks,138,287,5,ebook platform
S4306474839,Lembeck eBooks,19,40,1,ebook platform
S4306474857,Leonhard Simion eBooks,30,35,1,ebook platform
S4306474872,"""L'Erma"" di Bretschneider eBooks",337,2966,1,ebook platform
S4306474903,Leske eBooks,18,117,2,ebook platform
S4306474904,Leske + Budrich eBooks,648,11095,35,ebook platform
S4306474905,Leske und Budrich eBooks,51,463,4,ebook platform
S4306474906,Leske Verlag + Budrich eBooks,16,116,4,ebook platform
S4306474922,Leuschner & Lubensky eBooks,33,351,6,ebook platform
S4306474924,Leuven : Acco eBooks,228,826,1,ebook platform
S4306474939,Lexington Books,18757,21074,2,ebook platform
S4306474942,LexisNexis eBooks,717,803,5,ebook platform
S4306474952,Lexxion eBooks,18,5,3,ebook platform
S4306474953,Leykam eBooks,75,85,8,ebook platform
S4306474954,L.F. Fues eBooks,13,9,1,ebook platform
S4306474955,L. Friederichsen eBooks,44,192,1,ebook platform
S4306474965,L. Heimann eBooks,31,24,2,ebook platform
S4306475015,Librairie du Recueil Sirey eBooks,54,71,1,ebook platform
S4306475053,Library of Congress eBooks,35285,1594,7,ebook platform
S4306475121,Limmat Verlag eBooks,35,26,1,ebook platform
S4306475122,Limpert eBooks,61,214,1,ebook platform
S4306475129,Linde eBooks,148,360,30,ebook platform
S4306475130,Linde Verlag eBooks,27,54,5,ebook platform
S4306475138,Links eBooks,52,414,1,ebook platform
S4306475149,Lipsius & Tischer eBooks,48,355,1,ebook platform
S4306475156,Lit eBooks,1682,7384,94,ebook platform
S4306475173,Lit-Verl. eBooks,22,77,1,ebook platform
S4306475174,LIT Verlag eBooks,593,1347,8,ebook platform
S4306475223,Logos-Verl. eBooks,20,69,1,ebook platform
S4306475224,Logos Verlag eBooks,44,153,4,ebook platform
S4306475310,L. Reichert eBooks,91,1035,1,ebook platform
S4306475313,L. Röhrscheid eBooks,87,524,10,ebook platform
S4306475315,L. Schneider eBooks,48,405,3,ebook platform
S4306475316,L. Schumacher eBooks,140,291,1,ebook platform
S4306475317,L. Schwann eBooks,47,351,5,ebook platform
S4306475318,L. Simion eBooks,46,111,1,ebook platform
S4306475322,Lübbe eBooks,28,37,1,ebook platform
S4306475327,Lucas Gräfe & Sillem eBooks,23,63,1,ebook platform
S4306475329,Luchterhand eBooks,975,9967,213,ebook platform
S4306475332,Lucius & Lucius eBooks,35,321,1,ebook platform
S4306475342,Ludwig-Maximilians-Universität München eBooks,308,1173,16,ebook platform
S4306475346,Ludwig Röhrscheid eBooks,34,162,4,ebook platform
S4306475366,Lütcke & Wulff eBooks,12,64,1,ebook platform
S4306475369,Luther-Verlag eBooks,43,222,2,ebook platform
S4306475374,L. Voß eBooks,13,91,1,ebook platform
S4306475392,Mabuse-Verlag eBooks,13,35,1,ebook platform
S4306475469,Maier eBooks,31,92,1,ebook platform
S4306475492,Malik eBooks,63,28,1,ebook platform
S4306475546,Manutius eBooks,10,33,1,ebook platform
S4306475547,Manz eBooks,584,1340,318,ebook platform
S4306475548,Manzsche Verlags- und Universitätsbuchh. eBooks,14,1,8,ebook platform
S4306475549,Manzsche Verlags- und Universitätsbuchhandlung eBooks,113,173,65,ebook platform
S4306475564,Marcus eBooks,17,27,6,ebook platform
S4306475605,Martin Meidenbauer eBooks,16,25,1,ebook platform
S4306475611,Martinus Nijhoff eBooks,410,3982,2,ebook platform
S4306475650,Matthes & Seitz eBooks,64,345,4,ebook platform
S4306475653,Matthias-Grünewald eBooks,33,69,1,ebook platform
S4306475655,Matthias-Grünewald-Verlag eBooks,123,426,2,ebook platform
S4306475656,Matthiesen eBooks,75,377,3,ebook platform
S4306475657,Matthiesen Verlag eBooks,18,91,2,ebook platform
S4306475659,Mauke eBooks,12,37,3,ebook platform
S4306475664,Max Gehlen eBooks,14,7,2,ebook platform
S4306475666,Max Hueber eBooks,114,282,1,ebook platform
S4306475670,Max Jänecke eBooks,29,76,1,ebook platform
S4306475671,Max Niemeyer eBooks,270,1465,2,ebook platform
S4306475675,Mayer eBooks,14,12,1,ebook platform
S4306475676,Mayer & Müller eBooks,139,320,2,ebook platform
S4306475741,M. Diesterweg eBooks,114,226,1,ebook platform
S4306475742,M. Dittert eBooks,22,5,3,ebook platform
S4306475745,M. DuMont Schauberg eBooks,80,145,2,ebook platform
S4306475749,Mechelen Kluwer eBooks,143,90,2,ebook platform
S4306475784,Meiner eBooks,99,1204,1,ebook platform
S4306475804,Mentis eBooks,106,286,2,ebook platform
S4306475832,M. Ernst eBooks,19,17,1,ebook platform
S4306475837,Merve eBooks,31,548,2,ebook platform
S4306475843,meson press eBooks,118,344,1,ebook platform
S4306475870,Metropolis eBooks,176,1304,14,ebook platform
S4306475871,Metropolis-Verl. eBooks,36,118,1,ebook platform
S4306475872,Metropolis-Verlag eBooks,159,761,4,ebook platform
S4306475877,Metzler eBooks,300,1335,2,ebook platform
S4306475878,Metzler-Poeschel eBooks,20,177,2,ebook platform
S4306475879,Metzler Verlag eBooks,15,3,1,ebook platform
S4306475880,Metzner eBooks,67,356,36,ebook platform
S4306475883,Meyer eBooks,24,11,1,ebook platform
S4306475885,Meyer & Meyer eBooks,95,500,1,ebook platform
S4306475889,Meyer & Zeller eBooks,12,12,3,ebook platform
S4306475891,M. Gehlen eBooks,14,41,1,ebook platform
S4306475897,M. Hesse eBooks,22,21,2,ebook platform
S4306475899,M. & H. Marcus eBooks,78,104,23,ebook platform
S4306475901,M. & H. Schaper eBooks,58,163,1,ebook platform
S4306475902,M. Hueber eBooks,108,511,8,ebook platform
S4306475907,Michael Lassleben eBooks,14,64,2,ebook platform
S4306475937,Microsoft Press eBooks,350,2049,1,ebook platform
S4306475981,Minerva eBooks,262,1232,2,ebook platform
S4306475990,Minerva Publikation eBooks,85,250,7,ebook platform
S4306476087,Mitteldeutscher Verlag eBooks,72,57,1,ebook platform
S4306476088,Mittler eBooks,40,254,1,ebook platform
S4306476091,M. Jänecke eBooks,18,28,1,ebook platform
S4306476099,M. Lassleben eBooks,65,215,2,ebook platform
S4306476107,M. Niemeyer eBooks,522,2603,12,ebook platform
S4306476110,M. Nijhoff eBooks,432,6626,2,ebook platform
S4306476121,Moderne Industrie eBooks,93,666,7,ebook platform
S4306476125,Mohr eBooks,713,7665,125,ebook platform
S4306476131,Molden eBooks,31,83,1,ebook platform
S4306476151,Monsenstein und Vannerdat eBooks,14,19,2,ebook platform
S4306476176,Moritz Diesterweg eBooks,81,131,1,ebook platform
S4306476177,Moritz Perles eBooks,33,105,9,ebook platform
S4306476199,Mouton eBooks,429,4450,2,ebook platform
S4306476206,M. Perles eBooks,49,37,11,ebook platform
S4306476219,M. Siebeck eBooks,23,222,6,ebook platform
S4306476249,Müller eBooks,273,886,60,ebook platform
S4306476250,"Müller, Juristischer Verl. eBooks",18,15,11,ebook platform
S4306476251,Müller Juristischer Verlag eBooks,22,63,11,ebook platform
S4306476252,Müller & Kiepenheuer eBooks,15,24,1,ebook platform
S4306476259,München : Beck eBooks,46,274,7,ebook platform
S4306476261,München und Mering: Rainer Hampp Verlag eBooks,41,205,1,ebook platform
S4306476268,Münster : Lit eBooks,18,2,1,ebook platform
S4306476269,Münster : LIT Verlag eBooks,25,26,1,ebook platform
S4306476276,Musarion eBooks,11,7,1,ebook platform
S4306476352,Musterschmidt eBooks,107,459,6,ebook platform
S4306476353,Musterschmidt-Verlag eBooks,43,168,4,ebook platform
S4306476355,Muth eBooks,31,33,4,ebook platform
S4306476367,Mys & Breesch eBooks,66,8,3,ebook platform
S4306476368,Mys en Breesch eBooks,9,1,1,ebook platform
S4306476400,Nankodo eBooks,83,81,2,ebook platform
S4306476415,Narr eBooks,446,2963,5,ebook platform
S4306476609,N. Brockmeyer eBooks,53,211,3,ebook platform
S4306476620,Neckar-Verlag eBooks,25,19,2,ebook platform
S4306476644,Neske eBooks,83,808,4,ebook platform
S4306476645,nestor - Kompetenznetzwerk Langzeitarchivierung und Langzeitverfügbarkeit Digitaler Ressourcen für Deutschland eBooks,17,21,1,ebook platform
S4306476650,Neue Gesellschaft eBooks,23,211,1,ebook platform
S4306476651,Neue Kritik eBooks,27,171,1,ebook platform
S4306476654,Neuer Frankfurter Verlag eBooks,19,30,2,ebook platform
S4306476655,Neuer Wissenschaftlicher Verlag eBooks,20,100,4,ebook platform
S4306476657,Neue Wirtschafts-Briefe eBooks,59,162,11,ebook platform
S4306476658,Neue Zürcher Zeitung eBooks,295,135,18,ebook platform
S4306476661,Neukirchener eBooks,159,369,1,ebook platform
S4306476663,Neukirchener Verlag eBooks,231,927,1,ebook platform
S4306476666,Neumann eBooks,33,406,2,ebook platform
S4306476667,New Academia Publishing eBooks,14,8,1,ebook platform
S4306476668,new academic press eBooks,25,22,1,ebook platform
S4306476741,New York Public Library eBooks,7680,351,1,ebook platform
S4306476761,N.G. Elwert eBooks,189,387,18,ebook platform
S4306476800,Nicolai eBooks,83,200,8,ebook platform
S4306476810,Nihon Shoseki eBooks,29,255,2,ebook platform
S4306476815,Nijmegen : Ars Aequi Libri eBooks,166,80,2,ebook platform
S4306476831,Nijmegen : Valkhof Pers eBooks,162,19,3,ebook platform
S4306476832,Nijmegen : Vantilt eBooks,371,68,1,ebook platform
S4306476870,Nolte eBooks,13,9,1,ebook platform
S4306476871,"Nomos , Dike eBooks",12,8,5,ebook platform
S4306476872,Nomos-Verl.-Ges. eBooks,121,758,27,ebook platform
S4306476952,Noske eBooks,19,81,4,ebook platform
S4306476996,N.P. Engel eBooks,34,53,12,ebook platform
S4306477025,Nymphenburger eBooks,97,373,1,ebook platform
S4306477031,NZZ eBooks,10,5,1,ebook platform
S4306477032,NZZ Libro eBooks,142,237,22,ebook platform
S4306477033,NZZ-Verlag eBooks,20,61,2,ebook platform
S4306477080,Oekom eBooks,39,439,1,ebook platform
S4306477082,O. Elsner eBooks,29,29,1,ebook platform
S4306477117,O. Füssli eBooks,59,117,12,ebook platform
S4306477119,O. Häring eBooks,12,55,5,ebook platform
S4306477120,O. Harrassowitz eBooks,441,3350,1,ebook platform
S4306477140,O. Kümmel eBooks,18,25,1,ebook platform
S4306477144,O. Liebmann eBooks,41,41,22,ebook platform
S4306477153,Olle & Wolter eBooks,13,54,1,ebook platform
S4306477154,Olms eBooks,600,3345,8,ebook platform
S4306477157,Olms-Weidmann eBooks,238,639,10,ebook platform
S4306477162,Olzog eBooks,69,838,9,ebook platform
S4306477167,O. Meissner eBooks,10,10,1,ebook platform
S4306477174,O. Müller eBooks,63,238,1,ebook platform
S4306477177,O. Nemnich eBooks,15,31,2,ebook platform
S4306477217,opus eBooks,311,387,7,ebook platform
S4306477219,Orac eBooks,61,83,20,ebook platform
S4306477221,Orbis eBooks,137,218,3,ebook platform
S4306477231,O'Reilly eBooks,190,4413,1,ebook platform
S4306477236,Orell Füssli eBooks,297,520,62,ebook platform
S4306477237,Orell Füssli Verlag eBooks,45,11,17,ebook platform
S4306477238,ORF eBooks,15,1,1,ebook platform
S4306477259,Orion eBooks,25,76,1,ebook platform
S4306477264,O.R. Reisland eBooks,56,229,2,ebook platform
S4306477269,Ortus Musikverlag eBooks,18,3,1,ebook platform
S4306477271,O. Sagner eBooks,53,104,1,ebook platform
S4306477277,O. Schmidt eBooks,290,582,96,ebook platform
S4306477278,O. Schulze eBooks,17,25,1,ebook platform
S4306477279,O. Schwartz eBooks,170,1244,44,ebook platform
S4306477290,Österreich eBooks,15,2,3,ebook platform
S4306477292,Österreichische Computer Gesellschaft eBooks,14,20,5,ebook platform
S4306477294,Österreichischen Statistischen Zentralamt eBooks,32,46,5,ebook platform
S4306477296,Österreichischer Bundesverlag eBooks,112,255,2,ebook platform
S4306477298,Österreichische Staatsdruckerei eBooks,18,78,5,ebook platform
S4306477308,Otto Harrassowitz eBooks,146,752,2,ebook platform
S4306477309,Otto Liebmann eBooks,30,336,15,ebook platform
S4306477315,Otto Schmidt eBooks,93,168,41,ebook platform
S4306477316,Otto Schulze eBooks,11,5,1,ebook platform
S4306477317,Otto Schwartz eBooks,25,93,11,ebook platform
S4306477319,Otto Wigand eBooks,49,222,3,ebook platform
S4306477321,Otto Zeller eBooks,25,292,1,ebook platform
S4306477337,O. Wigand eBooks,54,210,2,ebook platform
S4306477380,O. Zeller eBooks,82,408,3,ebook platform
S4306477386,Pabst Science Publishers eBooks,85,393,2,ebook platform
S4306477405,Pädagogischer Verlag Schwann eBooks,124,847,1,ebook platform
S4306477418,Pahl-Rugenstein eBooks,278,1017,12,ebook platform
S4306477449,Palm & Enke eBooks,67,125,9,ebook platform
S4306477464,Pano eBooks,25,13,1,ebook platform
S4306477491,PapyRossa eBooks,66,272,5,ebook platform
S4306477492,PapyRossa Verlag eBooks,18,53,1,ebook platform
S4306477509,Parey eBooks,102,1112,3,ebook platform
S4306477534,Passagen eBooks,119,791,2,ebook platform
S4306477535,Passagen Verlag eBooks,234,473,1,ebook platform
S4306477536,Passavia Universitätsverlag eBooks,13,23,1,ebook platform
S4306477547,Patmos-Verlag eBooks,102,242,2,ebook platform
S4306477564,Paul Haupt eBooks,203,1477,19,ebook platform
S4306477576,Paul Parey eBooks,488,2758,9,ebook platform
S4306477586,Payot eBooks,1233,7732,2,ebook platform
S4306477598,P. Cassirer eBooks,24,46,1,ebook platform
S4306477602,P.D. Lang eBooks,15,23,1,ebook platform
S4306477637,Peeters eBooks,1011,5552,1,ebook platform
S4306477657,Pendo eBooks,24,85,1,ebook platform
S4306477662,Penerbit Buku Kompas eBooks,123,1303,1,ebook platform
S4306477743,Peter D. Lang eBooks,11,24,3,ebook platform
S4306477745,Peter Hanstein eBooks,27,235,1,ebook platform
S4306477747,Peter Lang Edition eBooks,53,77,1,ebook platform
S4306477748,Peter Lang International Academic Publishers eBooks,47,389,3,ebook platform
S4306477752,Peter Lang Verlag eBooks,45,103,1,ebook platform
S4306477764,Pfau eBooks,75,59,1,ebook platform
S4306477770,P.G. Keller eBooks,57,117,8,ebook platform
S4306477776,P. Hammer eBooks,24,116,1,ebook platform
S4306477777,P. Hanstein eBooks,78,243,2,ebook platform
S4306477780,P. Haupt eBooks,366,2416,32,ebook platform
S4306477795,Philipp Reclam eBooks,140,473,8,ebook platform
S4306477796,Philipp Reclam jun. eBooks,101,613,11,ebook platform
S4306477818,Philosophisch-Anthroposophischer Verlag eBooks,100,49,1,ebook platform
S4306477828,Phoibos Verlag eBooks,23,16,1,ebook platform
S4306477837,Physica eBooks,49,418,1,ebook platform
S4306477839,Physica-Verl. eBooks,14,157,1,ebook platform
S4306477883,Piper eBooks,590,7003,15,ebook platform
S4306477901,PL Academic Research eBooks,60,34,23,ebook platform
S4306477910,P. Lang eBooks,5463,22370,568,ebook platform
S4306477948,PLUS-Pisa University Press eBooks,28,48,1,ebook platform
S4306477960,Poeschel eBooks,113,2140,12,ebook platform
S4306477996,P. Reclam jun. eBooks,39,100,1,ebook platform
S4306478005,Polygraphischer eBooks,19,59,3,ebook platform
S4306478006,Polygraphischer Verlag eBooks,73,219,32,ebook platform
S4306478054,P. Parey eBooks,272,2248,8,ebook platform
S4306478085,P. Reclam eBooks,682,2639,45,ebook platform
S4306478135,Presses Sorbonne Nouvelle eBooks,4079,210,2,ebook platform
S4306478155,Prestel eBooks,588,1475,2,ebook platform
S4306478156,Prestel-Verlag eBooks,137,263,2,ebook platform
S4306478169,Prima la musica eBooks,255,0,1,ebook platform
S4306478174,Primavera Pers eBooks,14,39,1,ebook platform
S4306478177,Primus eBooks,95,705,3,ebook platform
S4306478179,Primus Verlag eBooks,39,622,1,ebook platform
S4306478248,Private reproduction) eBooks,31,26,3,ebook platform
S4306478260,Profil eBooks,46,121,1,ebook platform
S4306478285,Projekt Sachbuchforschung eBooks,13,8,1,ebook platform
S4306478288,Promedia eBooks,43,101,1,ebook platform
S4306478297,Propyläen eBooks,198,828,2,ebook platform
S4306478316,P. Scheiner eBooks,52,31,1,ebook platform
S4306478317,P. Schippers eBooks,19,121,4,ebook platform
S4306478320,P. Singer eBooks,13,25,1,ebook platform
S4306478369,Publications de l’Institut de recherches historiques du Septentrion eBooks,1375,17,1,ebook platform
S4306478496,Pustet eBooks,80,224,3,ebook platform
S4306478499,Puttkammer & Mühlbrecht eBooks,118,62,23,ebook platform
S4306478501,P. von Zabern eBooks,198,1032,2,ebook platform
S4306478534,Quelle & Meyer eBooks,580,3717,13,ebook platform
S4306478558,Raabe eBooks,54,99,2,ebook platform
S4306478572,Radius eBooks,20,32,1,ebook platform
S4306478577,Rainer Hampp eBooks,58,218,3,ebook platform
S4306478610,Rascher eBooks,123,603,2,ebook platform
S4306478612,Rasch und Röhring eBooks,20,256,1,ebook platform
S4306478626,R. Boorberg eBooks,74,121,49,ebook platform
S4306478627,R. Brockhaus eBooks,35,185,3,ebook platform
S4306478651,R.C. Schmidt eBooks,30,24,1,ebook platform
S4306478671,Recht und Wirtschaft eBooks,50,88,24,ebook platform
S4306478674,Reckinger eBooks,14,19,12,ebook platform
S4306478675,Reclam eBooks,1380,5024,28,ebook platform
S4306478701,Regensberg eBooks,30,53,2,ebook platform
S4306478719,Rehm eBooks,18,113,6,ebook platform
S4306478721,Reichert eBooks,172,800,1,ebook platform
S4306478723,Reichsdruckerei eBooks,27,126,3,ebook platform
S4306478726,Reimar Hobbing eBooks,54,72,6,ebook platform
S4306478727,Reimer eBooks,246,1216,1,ebook platform
S4306478793,Research Publications eBooks,204,95,2,ebook platform
S4306478816,Reuther & Reichard eBooks,84,463,1,ebook platform
S4306478829,R. Fischer eBooks,16,141,1,ebook platform
S4306478835,R. Gaertner eBooks,64,114,2,ebook platform
S4306478837,R.G. Fischer eBooks,55,137,2,ebook platform
S4306478840,R. Gremer eBooks,17,93,12,ebook platform
S4306478842,R. Habelt eBooks,129,1734,1,ebook platform
S4306478844,R. Hampp eBooks,53,691,3,ebook platform
S4306478846,R. Haufe eBooks,59,318,20,ebook platform
S4306478848,Rheinische Friedrich-Wilhelms-Universität eBooks,19,77,3,ebook platform
S4306478849,Rheinland-Verlag eBooks,39,139,1,ebook platform
S4306478852,Rhema eBooks,27,96,1,ebook platform
S4306478853,R. Hobbing eBooks,93,166,13,ebook platform
S4306478862,Richard Boorberg eBooks,37,82,14,ebook platform
S4306478863,Richard Carl Schmidt eBooks,13,3,1,ebook platform
S4306478865,Richard Mayr eBooks,108,46,1,ebook platform
S4306478866,Richards eBooks,19,37,1,ebook platform
S4306478867,Richard Schoetz eBooks,17,52,1,ebook platform
S4306478885,Riga eBooks,39,7,1,ebook platform
S4306478888,Riga : W. F. Häcker eBooks,21,2,4,ebook platform
S4306478894,Rikola eBooks,14,45,1,ebook platform
S4306478901,Ring-Verlag eBooks,15,30,2,ebook platform
S4306478926,R. Köppe eBooks,117,1264,2,ebook platform
S4306478929,R. Lerche eBooks,11,6,1,ebook platform
S4306478931,R. Löwit eBooks,19,40,1,ebook platform
S4306478932,R.L. Prager eBooks,31,179,7,ebook platform
S4306478935,R. Mayr eBooks,11,6,2,ebook platform
S4306478939,R.M. Rohrer eBooks,25,33,5,ebook platform
S4306478940,R. Müller eBooks,25,35,2,ebook platform
S4306478942,R. Nischkowsky eBooks,11,5,2,ebook platform
S4306478943,R. Noske eBooks,119,137,23,ebook platform
S4306478951,Robert Noske eBooks,107,80,22,ebook platform
S4306478965,Roderer eBooks,57,113,2,ebook platform
S4306478968,Röhrig Universitätsverlag eBooks,25,37,1,ebook platform
S4306478969,Röhrscheid eBooks,23,74,2,ebook platform
S4306478970,R. Oldenbourg eBooks,650,3652,15,ebook platform
S4306478975,Rombach eBooks,274,1078,9,ebook platform
S4306478978,Römisch-Germanisches Zentralmuseum eBooks,14,12,1,ebook platform
S4306478986,Rösl eBooks,27,45,1,ebook platform
S4306478987,Rossberg eBooks,16,17,6,ebook platform
S4306478988,Roßberg eBooks,24,7,17,ebook platform
S4306478993,Rotbuch eBooks,43,394,1,ebook platform
S4306478996,Rotpunktverlag eBooks,28,132,1,ebook platform
S4306479036,Rowohlt eBooks,1598,11859,23,ebook platform
S4306479039,Rowohlt Taschenbuch Verlag eBooks,125,2190,2,ebook platform
S4306479087,R. Pflaum eBooks,15,119,1,ebook platform
